fips,CountyName
00000,Tulare County
00000,Tuolumne County
00000,Ventura County
00000,Yolo County
00000,Yuba County
00296,Adelanto city
00394,Agoura Hills city
00562,Alameda city
00674,Albany city
00884,Alhambra city
00947,Aliso Viejo city
01444,Alturas city
01514,Amador City city
01640,American Canyon city
02000,Anaheim city
02042,Anderson city
02112,Angels city
02252,Antioch city
02364,Apple Valley town
02462,Arcadia city
02476,Arcata city
02868,Arroyo Grande city
02896,Artesia city
02924,Arvin city
03064,Atascadero city
03092,Atherton town
03162,Atwater city
03204,Auburn city
03274,Avalon city
03302,Avenal city
03386,Azusa city
03526,Bakersfield city
03666,Baldwin Park city
03820,Banning city
04030,Barstow city
04758,Beaumont city
04870,Bell city
04982,Bellflower city
04996,Bell Gardens city
05108,Belmont city
05164,Belvedere city
05290,Benicia city
06000,Berkeley city
06308,Beverly Hills city
06434,Big Bear Lake city
06560,Biggs city
06798,Bishop city
07162,Blue Lake city
07218,Blythe city
07946,Bradbury city
08058,Brawley city
08100,Brea city
08142,Brentwood city
08310,Brisbane city
08758,Buellton city
08786,Buena Park city
08954,Burbank city
09066,Burlingame city
09598,Calabasas city
09710,Calexico city
09780,California City city
09864,Calimesa city
09878,Calipatria city
09892,Calistoga city
10046,Camarillo city
10345,Campbell city
10928,Canyon Lake city
11040,Capitola city
11194,Carlsbad city
11250,Carmel-by-the-Sea city
11446,Carpinteria city
11530,Carson city
12048,Cathedral City city
12524,Ceres city
12552,Cerritos city
13014,Chico city
13210,Chino city
13214,Chino Hills city
13294,Chowchilla city
13392,Chula Vista city
13588,Citrus Heights city
13756,Claremont city
13882,Clayton city
13945,Clearlake city
14190,Cloverdale city
14218,Clovis city
14260,Coachella city
14274,Coalinga city
14498,Colfax city
14736,Colma town
14890,Colton city
14946,Colusa city
14974,Commerce city
15044,Compton city
16000,Concord city
16224,Corcoran city
16322,Corning city
16350,Corona city
16378,Coronado city
16462,Corte Madera town
16532,Costa Mesa city
16560,Cotati city
16742,Covina city
17022,Crescent City city
17498,Cudahy city
17568,Culver City city
17610,Cupertino city
17750,Cypress city
17918,Daly City city
17946,Dana Point city
17988,Danville town
18100,Davis city
18394,Delano city
18506,Del Mar city
18688,Del Rey Oaks city
18996,Desert Hot Springs city
19192,Diamond Bar city
19318,Dinuba city
19402,Dixon city
19584,Dorris city
19612,Dos Palos city
19766,Downey city
19990,Duarte city
20018,Dublin city
20242,Dunsmuir city
20956,East Palo Alto city
21230,Eastvale city
21712,El Cajon city
21782,El Centro city
21796,El Cerrito city
22020,Elk Grove city
22230,El Monte city
22300,El Paso de Robles (Paso Robles) city
22412,El Segundo city
22594,Emeryville city
22678,Encinitas city
22790,Escalon city
22804,Escondido city
22972,Etna city
23042,Eureka city
23126,Exeter city
23168,Fairfax town
23182,Fairfield city
23616,Farmersville city
23910,Ferndale city
24092,Fillmore city
24134,Firebaugh city
24638,Folsom city
24680,Fontana city
25058,Fort Bragg city
25128,Fort Jones city
25296,Fortuna city
25338,Foster City city
25380,Fountain Valley city
25436,Fowler city
26000,Fremont city
27000,Fresno city
28000,Fullerton city
28112,Galt city
28168,Gardena city
29000,Garden Grove city
29504,Gilroy city
30000,Glendale city
30014,Glendora city
30378,Goleta city
30392,Gonzales city
30658,Grand Terrace city
30798,Grass Valley city
30994,Greenfield city
31260,Gridley city
31393,Grover Beach city
31414,Guadalupe city
31568,Gustine city
31708,Half Moon Bay city
31960,Hanford city
32506,Hawaiian Gardens city
32548,Hawthorne city
33000,Hayward city
33056,Healdsburg city
33182,Hemet city
33308,Hercules city
33364,Hermosa Beach city
33434,Hesperia city
33518,Hidden Hills city
33588,Highland city
33798,Hillsborough town
34120,Hollister city
34246,Holtville city
34904,Hughson city
36000,Huntington Beach city
36056,Huntington Park city
36084,Huron city
36280,Imperial city
36294,Imperial Beach city
36434,Indian Wells city
36448,Indio city
36490,Industry city
36546,Inglewood city
36672,Ione city
36770,Irvine city
36826,Irwindale city
36882,Isleton city
36980,Jackson city
37692,Jurupa Valley city
38226,Kerman city
38520,King City city
38562,Kingsburg city
39003,La Cañada Flintridge city
39122,Lafayette city
39178,Laguna Beach city
39220,Laguna Hills city
39248,Laguna Niguel city
39259,Laguna Woods city
39290,La Habra city
39304,La Habra Heights city
39486,Lake Elsinore city
39496,Lake Forest city
39710,Lakeport city
39892,Lakewood city
40004,La Mesa city
40032,La Mirada city
40130,Lancaster city
40256,La Palma city
40340,La Puente city
40354,La Quinta city
40438,Larkspur city
40704,Lathrop city
40830,La Verne city
40886,Lawndale city
41124,Lemon Grove city
41152,Lemoore city
41474,Lincoln city
41712,Lindsay city
41936,Live Oak city
41992,Livermore city
42006,Livingston city
42202,Lodi city
42370,Loma Linda city
42468,Lomita city
42524,Lompoc city
43000,Long Beach city
43140,Loomis town
43224,Los Alamitos city
43280,Los Altos city
43294,Los Altos Hills town
44000,Los Angeles city
44028,Los Banos city
44112,Los Gatos town
44364,Loyalton city
44574,Lynwood city
44826,McFarland city
45022,Madera city
45246,Malibu city
45358,Mammoth Lakes town
45400,Manhattan Beach city
45484,Manteca city
45736,Maricopa city
45778,Marina city
46114,Martinez city
46170,Marysville city
46492,Maywood city
46828,Mendota city
46842,Menifee city
46870,Menlo Park city
46898,Merced city
47486,Millbrae city
47710,Mill Valley city
47766,Milpitas city
48256,Mission Viejo city
48354,Modesto city
48648,Monrovia city
48690,Montague city
48788,Montclair city
48816,Montebello city
48872,Monterey city
48914,Monterey Park city
48956,Monte Sereno city
49138,Moorpark city
49187,Moraga town
49270,Moreno Valley city
49278,Morgan Hill city
49362,Morro Bay city
49670,Mountain View city
49852,Mount Shasta city
50076,Murrieta city
50258,Napa city
50398,National City city
50734,Needles city
50874,Nevada City city
50916,Newark city
51140,Newman city
51182,Newport Beach city
51560,Norco city
52526,Norwalk city
52582,Novato city
52694,Oakdale city
53000,Oakland city
53070,Oakley city
53322,Oceanside city
53476,Ojai city
53896,Ontario city
53980,Orange city
54008,Orange Cove city
54232,Orinda city
54274,Orland city
54386,Oroville city
54652,Oxnard city
54806,Pacifica city
54848,Pacific Grove city
55156,Palmdale city
55184,Palm Desert city
55254,Palm Springs city
55282,Palo Alto city
55380,Palos Verdes Estates city
55520,Paradise town
55618,Paramount city
55856,Parlier city
56000,Pasadena city
56112,Patterson city
56700,Perris city
56784,Petaluma city
56924,Pico Rivera city
56938,Piedmont city
57288,Pinole city
57414,Pismo Beach city
57456,Pittsburg city
57526,Placentia city
57540,Placerville city
57764,Pleasant Hill city
57792,Pleasanton city
57834,Plymouth city
57876,Point Arena city
58072,Pomona city
58240,Porterville city
58296,Port Hueneme city
58352,Portola city
58380,Portola Valley town
58520,Poway city
59444,Rancho Cordova city
59451,Rancho Cucamonga city
59500,Rancho Mirage city
59514,Rancho Palos Verdes city
59587,Rancho Santa Margarita city
59892,Red Bluff city
59920,Redding city
59962,Redlands city
60018,Redondo Beach city
60102,Redwood City city
60242,Reedley city
60466,Rialto city
60620,Richmond city
60704,Ridgecrest city
60900,Rio Dell city
60984,Rio Vista city
61026,Ripon city
61068,Riverbank city
62000,Riverside city
62364,Rocklin city
62546,Rohnert Park city
62602,Rolling Hills city
62644,Rolling Hills Estates city
62896,Rosemead city
62938,Roseville city
62980,Ross town
64000,Sacramento city
64140,St. Helena city
64224,Salinas city
64434,San Anselmo town
65000,San Bernardino city
65028,San Bruno city
65042,San Buenaventura (Ventura) city
65070,San Carlos city
65084,San Clemente city
65112,Sand City city
66000,San Diego city
66070,San Dimas city
66140,San Fernando city
67000,San Francisco city
67042,San Gabriel city
67056,Sanger city
67112,San Jacinto city
67126,San Joaquin city
68000,San Jose city
68014,San Juan Bautista city
68028,San Juan Capistrano city
68084,San Leandro city
68154,San Luis Obispo city
68196,San Marcos city
68224,San Marino city
68252,San Mateo city
68294,San Pablo city
68364,San Rafael city
68378,San Ramon city
69000,Santa Ana city
69070,Santa Barbara city
69084,Santa Clara city
69088,Santa Clarita city
69112,Santa Cruz city
69154,Santa Fe Springs city
69196,Santa Maria city
70000,Santa Monica city
70042,Santa Paula city
70098,Santa Rosa city
70224,Santee city
70280,Saratoga city
70364,Sausalito city
70588,Scotts Valley city
70686,Seal Beach city
70742,Seaside city
70770,Sebastopol city
70882,Selma city
71106,Shafter city
71225,Shasta Lake city
71806,Sierra Madre city
71876,Signal Hill city
72016,Simi Valley city
72506,Solana Beach city
72520,Soledad city
72576,Solvang city
72646,Sonoma city
72674,Sonora city
72996,South El Monte city
73080,South Gate city
73108,South Lake Tahoe city
73220,South Pasadena city
73262,South San Francisco city
73962,Stanton city
75000,Stockton city
75630,Suisun City city
77000,Sunnyvale city
77364,Susanville city
77392,Sutter Creek city
77574,Taft city
78092,Tehachapi city
78106,Tehama city
78120,Temecula city
78148,Temple City city
78582,Thousand Oaks city
78666,Tiburon town
80000,Torrance city
80238,Tracy city
80448,Trinidad city
80588,Truckee town
80644,Tulare city
80686,Tulelake city
80812,Turlock city
80854,Tustin city
80994,Twentynine Palms city
81134,Ukiah city
81204,Union City city
81344,Upland city
81554,Vacaville city
81666,Vallejo city
82422,Vernon city
82590,Victorville city
82744,Villa Park city
82954,Visalia city
82996,Vista city
83332,Walnut city
83346,Walnut Creek city
83542,Wasco city
83612,Waterford city
83668,Watsonville city
83850,Weed city
84200,West Covina city
84410,West Hollywood city
84438,Westlake Village city
84550,Westminster city
84606,Westmorland city
84816,West Sacramento city
85012,Wheatland city
85292,Whittier city
85446,Wildomar city
85586,Williams city
85600,Willits city
85684,Willows city
85922,Windsor town
86034,Winters city
86300,Woodlake city
86328,Woodland city
86440,Woodside town
86832,Yorba Linda city
86930,Yountville city
86944,Yreka city
86972,Yuba City city
87042,Yucaipa city
87056,Yucca Valley town
00000,Colorado
00000,Adams County
00000,Alamosa County
00000,Arapahoe County
00000,Archuleta County
00000,Baca County
00000,Bent County
00000,Boulder County
00000,Broomfield County
00000,Chaffee County
00000,Cheyenne County
00000,Clear Creek County
00000,Conejos County
00000,Costilla County
00000,Crowley County
00000,Custer County
00000,Delta County
00000,Denver County
00000,Dolores County
00000,Douglas County
00000,Eagle County
00000,Elbert County
00000,El Paso County
00000,Fremont County
00000,Garfield County
00000,Gilpin County
00000,Grand County
00000,Gunnison County
00000,Hinsdale County
00000,Huerfano County
00000,Jackson County
00000,Jefferson County
00000,Kiowa County
00000,Kit Carson County
00000,Lake County
00000,La Plata County
00000,Larimer County
00000,Las Animas County
00000,Lincoln County
00000,Logan County
00000,Mesa County
00000,Mineral County
00000,Moffat County
00000,Montezuma County
00000,Montrose County
00000,Morgan County
00000,Otero County
00000,Ouray County
00000,Park County
00000,Phillips County
00000,Pitkin County
00000,Prowers County
00000,Pueblo County
00000,Rio Blanco County
00000,Rio Grande County
00000,Routt County
00000,Saguache County
00000,San Juan County
00000,San Miguel County
00000,Sedgwick County
00000,Summit County
00000,Teller County
00000,Washington County
00000,Weld County
00000,Yuma County
00760,Aguilar town
00925,Akron town
01090,Alamosa city
01530,Alma town
02355,Antonito town
03235,Arriba town
03455,Arvada city
03620,Aspen city
03950,Ault town
04000,Aurora city
04110,Avon town
04935,Basalt town
05265,Bayfield town
06090,Bennett town
06255,Berthoud town
06530,Bethune town
07025,Black Hawk city
07190,Blanca town
07410,Blue River town
07571,Bonanza town
07795,Boone town
07850,Boulder city
08070,Bow Mar town
08345,Branson town
08400,Breckenridge town
08675,Brighton city
09115,Brookside town
09280,Broomfield city
09555,Brush city
10105,Buena Vista town
10600,Burlington city
11260,Calhan town
11645,Campo town
11810,Cañon City city
12045,Carbondale town
12387,Castle Pines city
12415,Castle Rock town
12635,Cedaredge town
12815,Centennial city
12855,Center town
12910,Central City city
13460,Cheraw town
13845,Cherry Hills Village city
14175,Cheyenne Wells town
14765,City of Creede town
15330,Coal Creek town
15550,Cokedale town
15605,Collbran town
16000,Colorado Springs city
16385,Columbine Valley town
16495,Commerce City city
17375,Cortez city
17760,Craig city
17925,Crawford town
18310,Crested Butte town
18420,Crestone town
18530,Cripple Creek city
18640,Crook town
18750,Crowley town
19080,Dacono city
19355,De Beque town
19630,Deer Trail town
19795,Del Norte town
19850,Delta city
20000,Denver city
20440,Dillon town
20495,Dinosaur town
20770,Dolores town
21265,Dove Creek town
22035,Durango city
22145,Eads town
22200,Eagle town
22860,Eaton town
23025,Eckley town
23135,Edgewater city
